
ad_id,heading,location,timestamp,date,amount,lat,lon,canonical_url,image
358434134,Caffe Lusso espresso maskin (ny og ubrukt),Oslo,1719148620000,23.06.24,1000,59.9138,10.7387,https://www.finn.no/bap/forsale/ad.html?finnkode=358434134,https://images.finncdn.no/dynamic/default/2024/6/vertical-0/23/4/358/434/134_750f79df-318a-4249-999d-823411c7a75a.jpg
358494396,Baristautstyr bajonett / portafilter,Drammen,1719169153176,23.06.24,200,59.72132,10.21704,https://www.finn.no/bap/forsale/ad.html?finnkode=358494396,https://images.finncdn.no/dynamic/default/2024/6/vertical-0/23/6/358/494/396_76499b7e-59c7-43ac-ab39-c357d83d1dbd.jpg
358238542,DeLonghi kaffebrygger,Oppegård,1719139351231,23.06.24,400,59.77817,10.79552,https://www.finn.no/bap/forsale/ad.html?finnkode=358238542,https://images.finncdn.no/dynamic/default/2024/6/vertical-0/23/2/358/238/542_68edcbf7-eac1-4d27-a5ff-7203b64b6908.jpg
358710685,Fagor Espresso kaffemaskin,Drammen,1719325620000,25.06.24,400,59.75782,10.16145,https://www.finn.no/bap/forsale/ad.html?finnkode=358710685,https://images.finncdn.no/dynamic/default/2024/6/vertical-0/25/5/358/710/685_32331c99-48ad-488c-80e4-467181e99313.jpg
326478213,Bugatti (diva) espresso maskin med steamer,Reistad,1719517920000,27.06.24,5000,59.7759,10.2888,https://www.finn.no/bap/forsale/ad.html?finnkode=326478213,https://images.finncdn.no/dynamic/default/2023/10/vertical-0/30/3/326/478/213_263833328.jpg
359328132,Gaggia kaffekvern,Oslo,1719755056408,30.06.24,950,59.9381,10.7585,https://www.finn.no/bap/forsale/ad.html?finnkode=359328132,https://images.finncdn.no/dynamic/default/2024/6/vertical-0/30/2/359/328/132_f660edd7-5912-4d81-84e8-da1a7074d83e.jpg
359342132,Delonghi Magnifica S Cappuccino kaffemaskin,Oslo,1719760560000,30.06.24,499,59.83307,10.80795,https://www.finn.no/bap/forsale/ad.html?finnkode=359342132,https://images.finncdn.no/dynamic/default/2024/6/vertical-0/30/2/359/342/132_04b159b3-af1d-4756-b8c1-b0d2f804f10e.jpg
359615939,NY KRUPS Auto Cappuchino Set xs6000 melkeskummer,Oslo,1719926820000,02.07.24,800,59.9252,10.7367,https://www.finn.no/bap/forsale/ad.html?finnkode=359615939,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/02/9/359/615/939_d55589cf-e4b6-402c-b3c7-1b9cc26daf92.jpg
359663416,Modern house kaffekvern,Bekkestua,1719946140000,02.07.24,500,59.92365,10.59174,https://www.finn.no/bap/forsale/ad.html?finnkode=359663416,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/02/6/359/663/416_2d936379-8fa6-4dda-9270-1a8a598388ec.jpg
359908893,Espresso kaffekoker vintage,Gullaug,1720108500000,04.07.24,300,59.74859,10.2903,https://www.finn.no/bap/forsale/ad.html?finnkode=359908893,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/04/3/359/908/893_f42cb4a0-6ea2-4ff4-96a8-081a7285195d.jpg
359909477,Alicia Delonghi,Oslo,1720108090298,04.07.24,500,59.92604,10.86651,https://www.finn.no/bap/forsale/ad.html?finnkode=359909477,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/04/7/359/909/477_e99bf277-a73e-49f5-9229-4836bcb90acb.jpg
359946337,Valnøtt bottomless E61 portafilter,Oslo,1720123622634,04.07.24,950,59.9485,10.7814,https://www.finn.no/bap/forsale/ad.html?finnkode=359946337,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/04/7/359/946/337_2474a96e-39b6-4e73-83fd-12100350a795.jpg
359987479,La Marzocco linea mini espresso/kaffemaskin i hvit,Oslo,1720171092355,05.07.24,42000,59.9075,10.7739,https://www.finn.no/bap/forsale/ad.html?finnkode=359987479,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/05/9/359/987/479_cb8f22de-482a-4343-a2d4-02a29fadbe9d.jpg
359989350,La Marzocco linea mini espresso/kaffemaskin i hvit med helt ny pico kverner,Oslo,1720171634188,05.07.24,50000,59.9075,10.7739,https://www.finn.no/bap/forsale/ad.html?finnkode=359989350,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/05/0/359/989/350_441c9231-749a-41fb-853e-f2c6b5d90dfb.jpg
351806445,La Spaziale Espressomaskin S5 EK TA + ITC 2 GR. Hvit med kverner,Oslo,1720306800000,06.07.24,8000,59.9075,10.7739,https://www.finn.no/bap/forsale/ad.html?finnkode=351806445,https://images.finncdn.no/dynamic/default/2024/5/vertical-0/05/5/351/806/445_641487f3-2980-4191-8159-74f1aa741db7.jpg
360293649,Espressomaskin DēLonghi,Drammen,1720360260000,07.07.24,350,59.7394,10.1647,https://www.finn.no/bap/forsale/ad.html?finnkode=360293649,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/07/9/360/293/649_30776aac-c537-4b0a-be98-6e6d9821ebf5.jpg
360452923,Rengjørings middel til kaffemaskin og espresso,Oslo,1720449120000,08.07.24,200,59.9075,10.7739,https://www.finn.no/bap/forsale/ad.html?finnkode=360452923,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/08/3/360/452/923_9aba1a46-762f-4abc-ae27-87785b59c1ef.jpg
360515502,Puck screen / filter til espresso 51 mm,Drammen,1720476300000,08.07.24,49,59.72132,10.21704,https://www.finn.no/bap/forsale/ad.html?finnkode=360515502,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/08/2/360/515/502_5332b2e4-5bfa-435a-952d-c4446309c172.jpg
360527488,SMEG Espressomaskin selges billig! Svært lite brukt som ny! Nypris er 10 995kr,Fornebu,1720508666745,09.07.24,7000,59.8998,10.62909,https://www.finn.no/bap/forsale/ad.html?finnkode=360527488,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/09/8/360/527/488_9f6c8c69-1fb0-4356-bf4d-5fdb4f576049.jpg
360608533,Smeg Espresso maskin,Gullaug,1720546152430,09.07.24,2500,59.7302,10.31001,https://www.finn.no/bap/forsale/ad.html?finnkode=360608533,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/09/3/360/608/533_c9189f07-3321-462f-a64e-1ffd0fa93a78.jpg
360647856,Espresso maskin ny og ubrukt/ Espressomaskin Caffe Lusso,Oslo,1720589715040,10.07.24,1000,59.94863,10.73294,https://www.finn.no/bap/forsale/ad.html?finnkode=360647856,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/10/6/360/647/856_9df32fbf-5ef0-46ff-82e2-ef0a7997228e.jpg
360692581,DeLonghi Espresso kaffemaskin - nesten ikke brukt,Bekkestua,1720613237014,10.07.24,2800,59.92365,10.59174,https://www.finn.no/bap/forsale/ad.html?finnkode=360692581,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/10/1/360/692/581_e6ca6845-5b78-4f24-9d5f-fc09f5e2ace1.jpg
360732098,Vertuo Creatista,Ås,1720628640000,10.07.24,6000,59.6509,10.81082,https://www.finn.no/bap/forsale/ad.html?finnkode=360732098,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/10/8/360/732/098_23ddc078-7437-4ceb-a0a4-34ae6b169887.jpg
360947356,SMEG espressomaskin rosa,Oslo,1720783214331,12.07.24,3200,59.92118,10.7281,https://www.finn.no/bap/forsale/ad.html?finnkode=360947356,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/12/6/360/947/356_dbf3bb3b-12c0-46c8-948c-318c94782ffa.jpg
361039083,Wilfa Solito kaffekvern,Oslo,1720864023453,13.07.24,500,59.9165,10.80458,https://www.finn.no/bap/forsale/ad.html?finnkode=361039083,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/13/3/361/039/083_01dd51fd-6b8b-48e7-ac69-076995090669.jpg
361110292,Wilfa Uniform Kaffekvern WSFBS - 200B,Gjettum,1720960291438,14.07.24,2700,59.906,10.52149,https://www.finn.no/bap/forsale/ad.html?finnkode=361110292,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/13/2/361/110/292_2b369122-dfd6-447f-9993-f863b522f94a.jpg
361413714,Dolce Gusto kaffemaskin.,Slependen,1721116380000,16.07.24,250,59.88583,10.50264,https://www.finn.no/bap/forsale/ad.html?finnkode=361413714,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/16/4/361/413/714_a04385aa-b3b8-4cd2-8744-546ff550c484.jpg
361565907,DeLonghi kaffemaskin,Oslo,1721212740000,17.07.24,1000,59.8764,10.79599,https://www.finn.no/bap/forsale/ad.html?finnkode=361565907,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/17/7/361/565/907_83b35005-e2ad-4fef-bb41-f8e45c583f90.jpg
315756991,VertuoPlus Deluxe Sølv Kaffemaskin,Oppegård,1721301000000,18.07.24,299,59.764,10.80743,https://www.finn.no/bap/forsale/ad.html?finnkode=315756991,https://images.finncdn.no/dynamic/default/2023/8/vertical-0/18/1/315/756/991_525405738.jpg
361814424,SANREMO YOU ESPRESSO MACHINE,Oslo,1721385240000,19.07.24,79000,59.9075,10.7739,https://www.finn.no/bap/forsale/ad.html?finnkode=361814424,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/19/4/361/814/424_3896403d-7641-4238-82d9-18c568efe66f.jpg
361901861,Espresso maskin,Ski,1721463600000,20.07.24,500,59.7197,10.8356,https://www.finn.no/bap/forsale/ad.html?finnkode=361901861,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/20/1/361/901/861_e5b8b8f7-54d9-489a-b0dc-549daf78d1d2.jpg
361998566,Espresso kaffemaskin,Oslo,1721553989997,21.07.24,700,59.9418,10.77399,https://www.finn.no/bap/forsale/ad.html?finnkode=361998566,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/21/6/361/998/566_0166d94f-c2c6-460b-8f6e-5116fb1fe574.jpg
349678971,kaffemaskiner,Ås,1721676780000,22.07.24,4000,59.65166,10.81385,https://www.finn.no/bap/forsale/ad.html?finnkode=349678971,https://images.finncdn.no/dynamic/default/2024/4/vertical-0/23/1/349/678/971_0b36d832-a3f5-42be-b04d-e50f6e013318.jpg
362403855,Espresso maskin Quick Mill QM67,Oslo,1721812523241,24.07.24,10000,59.93255,10.80783,https://www.finn.no/bap/forsale/ad.html?finnkode=362403855,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/24/5/362/403/855_ed5cde4f-4105-4b89-a0e6-3426165fec71.jpg
362554805,Lundi kaffekvern 200 g svart Modern House,Oppegård,1721902320000,25.07.24,450,59.76708,10.81164,https://www.finn.no/bap/forsale/ad.html?finnkode=362554805,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/25/5/362/554/805_477db958-8260-40d2-9f30-90cae6b37c3c.jpg
362661690,Dolce gusto Kaffemaskin m/stativ,Oslo,1721976960000,26.07.24,800,59.9354,10.92219,https://www.finn.no/bap/forsale/ad.html?finnkode=362661690,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/26/0/362/661/690_566c3c4f-f92d-4d8e-910d-f0544d088d61.jpg
362724608,Gaggia Classic espressomaskin med Gaggia understell,Oslo,1722000480000,26.07.24,1500,59.9321,10.6362,https://www.finn.no/bap/forsale/ad.html?finnkode=362724608,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/26/8/362/724/608_ee948abe-0610-4ab8-a731-fd08aa2f64be.jpg
362786708,DeLonghi kaffemaskin med melkeskummer,Ås,1722025981747,26.07.24,800,59.67146,10.80356,https://www.finn.no/bap/forsale/ad.html?finnkode=362786708,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/26/8/362/786/708_d3cbd532-d80c-416d-91e5-5fcf6b1a6dce.jpg
363076905,Phillips lattego 5400,Oslo,1722200220000,28.07.24,3000,59.964,10.73051,https://www.finn.no/bap/forsale/ad.html?finnkode=363076905,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/28/5/363/076/905_cf9dd611-a1f4-4eaa-b676-cd8b0ddf82fd.jpg
363093898,Espressomaskin,Siggerud,1722232980000,29.07.24,2900,59.7914,10.88073,https://www.finn.no/bap/forsale/ad.html?finnkode=363093898,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/29/8/363/093/898_7db8ca92-193e-4f8f-a37e-b0d9ceb6eede.png
363197335,Espressoutstyr,Asker,1722273960000,29.07.24,500,59.81754,10.44703,https://www.finn.no/bap/forsale/ad.html?finnkode=363197335,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/29/5/363/197/335_b879e9f2-e995-445e-976b-16518cd38f49.jpg
363219328,Rocket espresso stålramme appartamento,Oslo,1722282300000,29.07.24,750,59.8749,10.7602,https://www.finn.no/bap/forsale/ad.html?finnkode=363219328,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/29/8/363/219/328_42a71549-3fbd-47ea-bfdc-5555da843968.jpg
363234797,Ascaso Dream Espressomaskin Love red,Oppegård,1722288180000,29.07.24,1750,59.76708,10.81164,https://www.finn.no/bap/forsale/ad.html?finnkode=363234797,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/29/7/363/234/797_baac1bfa-9498-4789-96db-9c71c2576501.jpg
363266288,Kaffetrakter espresso,Vollen,1722328260000,30.07.24,300,59.80939,10.48426,https://www.finn.no/bap/forsale/ad.html?finnkode=363266288,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/30/8/363/266/288_1de7f4f4-2cb0-4fec-bc34-9b6ca4c29968.jpg
363275907,ISOMAC Fullblods italiensk industri design av beste kvalitet,Oslo,1722332292152,30.07.24,17500,59.9425,10.8996,https://www.finn.no/bap/forsale/ad.html?finnkode=363275907,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/30/7/363/275/907_2933655c-1c06-44b9-8fa9-e0fef48b2113.jpg
363421711,Reg Barber espresso tamper,Oslo,1722414660000,31.07.24,200,59.92523,10.76783,https://www.finn.no/bap/forsale/ad.html?finnkode=363421711,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/31/1/363/421/711_cb17e011-7893-4f52-8368-f21b088c4070.jpg
363540597,Krups kaffetrakter m/ espresso og melkeskummer,Slependen,1722460140000,31.07.24,300,59.88583,10.50264,https://www.finn.no/bap/forsale/ad.html?finnkode=363540597,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/31/7/363/540/597_43a70732-e392-45ad-af34-ca71d5be079c.jpg
362819292,Kaffemaskin Philips Lattego EP3241,Langhus,1722070080681,27.07.24,2500,59.7552,10.8462,https://www.finn.no/bap/forsale/ad.html?finnkode=362819292,https://images.finncdn.no/dynamic/default/2024/7/vertical-0/27/2/362/819/292_4e66fff7-6c12-44d2-806d-cb595c5261f7.jpg
363766622,Kalibrert tamper til 58mm portafilter,Oslo,1722607680000,02.08.24,800,59.9075,10.7739,https://www.finn.no/bap/forsale/ad.html?finnkode=363766622,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/02/2/363/766/622_f14cd0bd-871d-41da-b44b-8aafad65c4f5.jpg
282341031,Rancilio Rocky kaffekvern og Rancilio Silvia espressomaskin,Nesbru,1722674897586,03.08.24,4000,59.85901,10.49373,https://www.finn.no/bap/forsale/ad.html?finnkode=282341031,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/03/1/282/341/031_665aa200-5799-438c-9151-ca29e6358fd3.jpg
363870169,Tamper distributør og «krage» til espresso 54mm (53mm),Oslo,1722682380000,03.08.24,450,59.91995,10.7624,https://www.finn.no/bap/forsale/ad.html?finnkode=363870169,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/03/9/363/870/169_1d3cc6b0-984b-4547-9152-be7f080fc3ce.jpg
363864422,Sage Oracle Touch - nyoverhalt,Oslo,1722681000000,03.08.24,13900,59.96257,10.7976,https://www.finn.no/bap/forsale/ad.html?finnkode=363864422,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/03/2/363/864/422_4b226b19-6ab5-49fa-8ba2-7aa982973ef3.jpg
363891655,Kaffekvern espresso og vanlig kaffe,Jar,1722690120000,03.08.24,500,59.93001,10.61386,https://www.finn.no/bap/forsale/ad.html?finnkode=363891655,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/03/5/363/891/655_3c0b3fc9-f1e5-4a8e-bc9e-3c5fa9399f1c.jpg
363896662,Krups kaffe kvern,Oslo,1722692298658,03.08.24,200,59.92538,10.76079,https://www.finn.no/bap/forsale/ad.html?finnkode=363896662,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/03/2/363/896/662_623ba293-1f72-4f79-bb2e-0182c534da74.jpg
364036012,Kaffe og espresso maskin Krups,Nesøya,1722772342561,04.08.24,100,59.87064,10.53045,https://www.finn.no/bap/forsale/ad.html?finnkode=364036012,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/04/2/364/036/012_c220c70e-b2fc-4161-8ecf-089d211509d7.jpg
364064993,Delonghi kaffemaskin,Oslo,1722778206479,04.08.24,400,59.92743,10.79182,https://www.finn.no/bap/forsale/ad.html?finnkode=364064993,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/04/3/364/064/993_78b3e2d9-774a-4fa5-ae78-faad4689e145.jpg
364148300,Rancilio Espressomaskin selges,Stabekk,1722798620524,04.08.24,4000,59.91008,10.6098,https://www.finn.no/bap/forsale/ad.html?finnkode=364148300,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/04/0/364/148/300_371ddf47-2a90-440d-9feb-0996f31f8b22.jpg
364418465,To Ascaso espressomaskiner,Oslo,1722971125689,06.08.24,1000,59.93739,10.75106,https://www.finn.no/bap/forsale/ad.html?finnkode=364418465,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/06/5/364/418/465_d8b57c91-bc20-451f-bec8-19569599cd6c.jpg
364591517,Wilfa Svart Uniform  WSFB-100S,Oslo,1723036081513,07.08.24,2500,59.9411,10.77152,https://www.finn.no/bap/forsale/ad.html?finnkode=364591517,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/07/7/364/591/517_488fc9c1-04ec-43b9-bb51-bbe3473517e7.jpg
364666197,Kaffe og espressomaskin,Oslo,1723059487212,07.08.24,300,59.9129,10.79551,https://www.finn.no/bap/forsale/ad.html?finnkode=364666197,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/07/7/364/666/197_7483e759-f8d6-4348-8505-408d74f30c03.jpg
364733832,Espresso machine Expobar Brewtus IV with portafilter + Ascaso grinder,Oslo,1723113660000,08.08.24,14000,59.9245,10.7571,https://www.finn.no/bap/forsale/ad.html?finnkode=364733832,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/08/2/364/733/832_769fea3e-6ca6-4be9-871f-f523486fd985.jpg
364807409,Small Bialeti espresso coffee pot,Oslo,1723136882389,08.08.24,350,59.90173,10.78307,https://www.finn.no/bap/forsale/ad.html?finnkode=364807409,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/08/9/364/807/409_7a77fc7f-de10-478d-ac1c-5195678b3ab3.jpg
364809051,Forever Prestige - Espresso coffee pot,Oslo,1723137190611,08.08.24,150,59.90173,10.78307,https://www.finn.no/bap/forsale/ad.html?finnkode=364809051,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/08/1/364/809/051_9fbd4512-05b1-4d0f-8afd-73f7d66fff99.jpg
331034928,Princess kaffetrakter/kaffemaskin mfl + gratis kaffe,Oslo,1723190580000,09.08.24,800,59.9231,10.77441,https://www.finn.no/bap/forsale/ad.html?finnkode=331034928,https://images.finncdn.no/dynamic/default/2023/12/vertical-0/02/8/331/034/928_889533514.jpg
364938704,Miele frittstående kaffemaskin CM6300,Oslo,1723208342731,09.08.24,4500,59.85711,10.81311,https://www.finn.no/bap/forsale/ad.html?finnkode=364938704,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/09/4/364/938/704_ea8fd024-6b84-46cf-aa54-745a6e12c1e0.jpg
365070943,Pavoni Espresso Maskin,Trollåsen,1723281738990,10.08.24,1500,59.8191,10.78019,https://www.finn.no/bap/forsale/ad.html?finnkode=365070943,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/10/3/365/070/943_d5d792a9-531e-4226-bf2d-0b819d910c6e.jpg
365161844,Ascaso espressomaskin,Oslo,1723309920000,10.08.24,1000,59.94303,10.73376,https://www.finn.no/bap/forsale/ad.html?finnkode=365161844,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/10/4/365/161/844_4a311a0c-db70-4586-a652-b85a124f74cc.jpg
356464367,Sage Barista Pro,Fagerstrand,1723372200000,11.08.24,4250,59.7375,10.59399,https://www.finn.no/bap/forsale/ad.html?finnkode=356464367,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/11/7/356/464/367_962c0348-6148-4d07-a917-24ebfcfb46c1.jpg
365301393,Coffe refractometer - Ta kaffenerdingen til neste nivå!,Oslo,1723385644729,11.08.24,3300,59.9086,10.79011,https://www.finn.no/bap/forsale/ad.html?finnkode=365301393,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/11/3/365/301/393_4014ebb3-2051-44ae-bd16-513c357d88b2.jpg
365338238,Dolce gusto kaffemaskin,Sande i Vestfold,1723393980000,11.08.24,400,59.5852,10.2081,https://www.finn.no/bap/forsale/ad.html?finnkode=365338238,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/11/8/365/338/238_f89ff67c-c718-448a-a866-25187fef8c34.jpg
365353028,caffé lusso pro espresso machine,Gjettum,1723398480000,11.08.24,850,59.906,10.52149,https://www.finn.no/bap/forsale/ad.html?finnkode=365353028,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/11/8/365/353/028_53d2d866-9b0f-467a-a976-6ca727a865a4.jpg
150734509,LaCimbali Liberty espresso maskin,Oslo,1723659085793,14.08.24,4500,59.8588,10.8169,https://www.finn.no/bap/forsale/ad.html?finnkode=150734509,https://images.finncdn.no/dynamic/default/2019/6/vertical-5/22/9/150/734/509_2069964101.jpg
365844518,Kaffemaskin,Oslo,1723656607612,14.08.24,280,59.9301,10.73297,https://www.finn.no/bap/forsale/ad.html?finnkode=365844518,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/14/8/365/844/518_175532f0-38e7-4be4-a685-de98fdc89132.jpg
365877420,Sage Dual Boiler Espresso Machine - Excellent Condition! Still Under Warranty!,Bekkestua,1723667940000,14.08.24,7999,59.92365,10.59174,https://www.finn.no/bap/forsale/ad.html?finnkode=365877420,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/14/0/365/877/420_3551d1fb-0048-45f4-9efc-1110ceb14822.jpg
365880984,Lagom P64 Flat Burr Single Dosing Grinder,Bekkestua,1723669035677,14.08.24,13000,59.92365,10.59174,https://www.finn.no/bap/forsale/ad.html?finnkode=365880984,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/14/4/365/880/984_7f7592fd-edc3-4012-91ed-4c4c595f895a.jpg
365928291,Eureka Mignon Perfetto kaffekvern til alt fra filter til espresso,Oslo,1723717160074,15.08.24,5500,59.92114,10.66194,https://www.finn.no/bap/forsale/ad.html?finnkode=365928291,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/15/1/365/928/291_eb4ee6d8-a7fb-4fd0-a86c-4ff2e370988d.jpg
366052991,La marzocco linea micra,Oslo,1723763520824,15.08.24,39000,59.9075,10.7739,https://www.finn.no/bap/forsale/ad.html?finnkode=366052991,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/15/1/366/052/991_e44adfd3-2c29-4272-b6f0-f855368e28d0.jpg
366169203,Isomac Tea Cool Touch,Oslo,1723836480000,16.08.24,8500,59.92345,10.67144,https://www.finn.no/bap/forsale/ad.html?finnkode=366169203,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/16/3/366/169/203_7ca131f9-9c60-4791-b217-5b6b7c1aab22.jpg
366016427,Alicia DeLonghi,Oslo,1723746072767,15.08.24,500,59.9654,10.89191,https://www.finn.no/bap/forsale/ad.html?finnkode=366016427,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/17/7/366/016/427_a518dadc-b8a2-44d7-99c8-7a5d9178ddcb.jpg
366248670,Kaffemaskin,Oslo,1723891278160,17.08.24,1000,59.9486,10.82721,https://www.finn.no/bap/forsale/ad.html?finnkode=366248670,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/17/0/366/248/670_a08c5875-0300-42a1-a83c-84d241ea9548.jpg
366308062,Cloer elektrisk espresso mokka brygger,Høvik,1723910224245,17.08.24,360,59.90481,10.56275,https://www.finn.no/bap/forsale/ad.html?finnkode=366308062,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/17/2/366/308/062_7926f5c5-2852-433c-90aa-9785824efe67.jpg
366394359,58mm tamper,Oslo,1723973182189,18.08.24,700,59.9075,10.7739,https://www.finn.no/bap/forsale/ad.html?finnkode=366394359,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/18/9/366/394/359_affeb9c6-b948-4e2e-9b11-4ac1f5e49524.jpg
366772904,Espresso design-klassiker,Oslo,1724141887263,20.08.24,2500,59.96118,10.74839,https://www.finn.no/bap/forsale/ad.html?finnkode=366772904,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/20/4/366/772/904_d3f1450f-84cc-4baf-84a8-c5871fa8c784.jpg
366820768,Espresso maker,Siggerud,1724158088917,20.08.24,150,59.77637,10.91832,https://www.finn.no/bap/forsale/ad.html?finnkode=366820768,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/20/8/366/820/768_47ee9c39-63fa-42b9-a54c-109d48d58d22.jpg
367276436,Acaia portafilter doseringskopp,Åmot,1724405433004,23.08.24,350,59.88942,9.92864,https://www.finn.no/bap/forsale/ad.html?finnkode=367276436,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/23/6/367/276/436_5b557984-48b0-4ab6-92a5-ef67f733db49.jpg
367425149,Nesten ubrukt Nescafé Dolce Gusto maskin,Oslo,1724490505149,24.08.24,400,59.9208,10.70687,https://www.finn.no/bap/forsale/ad.html?finnkode=367425149,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/24/9/367/425/149_19edc410-994d-43b1-82e4-076bb2dc96a9.jpg
367451567,Ascaso dual boiler + kvern,Oslo,1724498820000,24.08.24,12500,59.83507,10.78903,https://www.finn.no/bap/forsale/ad.html?finnkode=367451567,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/24/7/367/451/567_c289cb53-034a-4ea2-a934-0b68ff576b31.jpg
367362610,Fin Philips kaffemaskin HD8829 selges - hel og fin,Kolbotn,1724440560000,23.08.24,2500,59.81116,10.79439,https://www.finn.no/bap/forsale/ad.html?finnkode=367362610,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/23/0/367/362/610_a51c1fb3-0e66-4bd1-b94a-c12f98f1b40c.jpg
366458644,Philips LatteGo EP223140 kaffemaskin,Oslo,1723986255240,18.08.24,2500,59.90483,10.77136,https://www.finn.no/bap/forsale/ad.html?finnkode=366458644,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/18/4/366/458/644_994fabab-3eec-4c39-9168-7156d233b528.jpg
312238440,Outin Nano | Portabel Espressomaskin,Ås,1724606700000,25.08.24,1300,59.67146,10.80356,https://www.finn.no/bap/forsale/ad.html?finnkode=312238440,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/25/0/312/238/440_96519fff-0f85-4efb-9011-5ad5ed20daa6.jpg
367772186,SMEG BCC02 espressomaskin med melkeskummer,Høvik,1724620260000,25.08.24,6000,59.8991,10.57008,https://www.finn.no/bap/forsale/ad.html?finnkode=367772186,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/25/6/367/772/186_573e1990-d153-4c4e-8cff-6133ad9c2fab.jpg
367930577,Krups Espresso maskin,Oslo,1724704260000,26.08.24,250,59.90277,10.81034,https://www.finn.no/bap/forsale/ad.html?finnkode=367930577,https://images.finncdn.no/dynamic/default/2024/8/vertical-0/26/7/367/930/577_5a376f86-cc29-4a8a-b12d-0923cc6bba28.jpg
